stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,level_id,platform_code,asw_node_id,asw_stop_id,zone_region_type
U9104Z1,"Smečno,Ovčín",50.178688,14.018123,"4",,0,,2,,A,9104,1,2
U9104Z2,"Smečno,Ovčín",50.178699,14.017902,"4",,0,,2,,B,9104,2,2
U9105Z1,"Zdice,nám.",49.911877,13.979235,"5",,0,,2,,A,9105,1,2
U9105Z2,"Zdice,nám.",49.911732,13.978904,"5",,0,,2,,B,9105,2,2
U9106Z1,"Zdice,škola",49.915340,13.980346,"5",,0,,2,,A,9106,1,2
U9106Z2,"Zdice,škola",49.915092,13.979850,"5",,0,,2,,B,9106,2,2
U9107Z1,"Zdice,Černín",49.927608,13.974767,"5",,0,,2,,A,9107,1,2
U9107Z2,"Zdice,Černín",49.927670,13.974612,"5",,0,,2,,B,9107,2,2
U9108Z1,"Zdice,Knížkovice",49.911041,13.952160,"5",,0,,2,,A,9108,1,2
U9109Z1,"Zdice,autoservis",49.904232,13.960381,"5",,0,,2,,A,9109,1,2
U9109Z2,"Zdice,autoservis",49.904263,13.960046,"5",,0,,2,,B,9109,2,2
U9110Z1,"Hředle",49.900948,13.922799,"5",,0,,2,,A,9110,1,2
U9110Z2,"Hředle",49.901100,13.922824,"5",,0,,2,,B,9110,2,2
U9111Z1,"Chodouň",49.899612,13.982139,"5",,0,,2,,A,9111,1,2
U9111Z2,"Chodouň",49.899616,13.982333,"5",,0,,2,,B,9111,2,2
U9112Z1,"Králův Dvůr,Levín,farma",49.933929,13.995358,"4",,0,,2,,A,9112,1,2
U9112Z2,"Králův Dvůr,Levín,farma",49.934010,13.995329,"4",,0,,2,,B,9112,2,2
U9113Z1,"Vraný",50.326305,14.017387,"6",,0,,2,,A,9113,1,2
U9113Z2,"Vraný",50.326199,14.017347,"6",,0,,2,,B,9113,2,2
U9114Z1,"Vraný,bytovky",50.329674,14.019832,"6",,0,,2,,A,9114,1,2
U9114Z2,"Vraný,bytovky",50.329735,14.019831,"6",,0,,2,,B,9114,2,2
U9115Z1,"Vraný,Horní Kamenice",50.321926,14.058213,"6",,0,,2,,A,9115,1,2
U9115Z2,"Vraný,Horní Kamenice",50.322014,14.058198,"6",,0,,2,,B,9115,2,2
U9116Z1,"Vraný,Horní Kamenice,I",50.323025,14.060803,"6",,0,,2,,A,9116,1,2
U9116Z2,"Vraný,Horní Kamenice,I",50.322971,14.061001,"6",,0,,2,,B,9116,2,2
U9117Z1,"Vraný,Lukov",50.337132,14.054415,"6",,0,,2,,A,9117,1,2
U9117Z2,"Vraný,Lukov",50.337143,14.054527,"6",,0,,2,,B,9117,2,2
U9118Z1,"Vrbičany",50.307938,13.995109,"5",,0,,2,,A,9118,1,2
U9118Z2,"Vrbičany",50.307983,13.995304,"5",,0,,2,,B,9118,2,2
U9119Z1,"Páleč",50.311623,14.049145,"5",,0,,2,,A,9119,1,2
U9119Z2,"Páleč",50.311558,14.049340,"5",,0,,2,,B,9119,2,2
U9121Z1,"Jarpice",50.319324,14.086193,"5",,0,,2,,A,9121,1,2
U9121Z2,"Jarpice",50.319363,14.086290,"5",,0,,2,,B,9121,2,2
U9122Z1,"Šlapanice,Budeničky",50.318974,14.099806,"5",,0,,2,,A,9122,1,2
U9123Z1,"Šlapanice",50.313782,14.109577,"5",,0,,2,,A,9123,1,2
U9123Z2,"Šlapanice",50.313671,14.109565,"5",,0,,2,,B,9123,2,2
U9123Z3,"Šlapanice,křižovatka",50.313442,14.109021,"5",,0,,2,,C,9123,3,2
U9123Z4,"Šlapanice,křižovatka",50.313427,14.109148,"5",,0,,2,,D,9123,4,2
U9124Z1,"Šlapanice,dvůr",50.316704,14.096858,"5",,0,,2,,A,9124,1,2
U9124Z2,"Šlapanice,dvůr",50.316803,14.096969,"5",,0,,2,,B,9124,2,2
U9125Z1,"Šlapanice,samota",50.310810,14.122155,"5",,0,,2,,A,9125,1,2
U9125Z2,"Šlapanice,samota",50.310719,14.122156,"5",,0,,2,,B,9125,2,2
U9126Z1,"Šlapanice,zámek",50.315662,14.100766,"5",,0,,2,,A,9126,1,2
U9126Z2,"Šlapanice,zámek",50.315746,14.100835,"5",,0,,2,,B,9126,2,2
U9127Z1,"Poštovice",50.312817,14.137828,"5",,0,,2,,A,9127,1,2
U9127Z2,"Poštovice",50.312744,14.137941,"5",,0,,2,,B,9127,2,2
U9128Z1,"Kmetiněves",50.308681,14.156433,"5",,0,,2,,A,9128,1,2
U9128Z2,"Kmetiněves",50.308708,14.156306,"5",,0,,2,,B,9128,2,2
U9129Z1,"Kmetiněves,křižovatka",50.309898,14.158054,"5",,0,,2,,A,9129,1,2
U9129Z2,"Kmetiněves,křižovatka",50.309826,14.157985,"5",,0,,2,,B,9129,2,2
U9130Z1,"Hospozín,hostinec",50.308025,14.172687,"5",,0,,2,,A,9130,1,2
U9130Z2,"Hospozín,hostinec",50.307934,14.172618,"5",,0,,2,,B,9130,2,2
U9131Z1,"Hospozín,ObÚ",50.304146,14.170564,"5",,0,,2,,A,9131,1,2
U9131Z2,"Hospozín,ObÚ",50.304127,14.170705,"5",,0,,2,,B,9131,2,2
U9132Z1,"Hospozín,závod",50.308598,14.167402,"5",,0,,2,,A,9132,1,2
U9132Z2,"Hospozín,závod",50.308533,14.167380,"5",,0,,2,,B,9132,2,2
U9133Z1,"Hospozín,nad kostelem",50.307629,14.173886,"5",,0,,2,,A,9133,1,2
U9133Z2,"Hospozín,nad kostelem",50.307556,14.173719,"5",,0,,2,,B,9133,2,2
U9134Z1,"Černuc,Bratkovice",50.283447,14.190904,"5",,0,,2,,A,9134,1,2
U9134Z2,"Černuc,Bratkovice",50.283306,14.190962,"5",,0,,2,,B,9134,2,2
U9135Z1,"Černuc",50.301086,14.202745,"5",,0,,2,,A,9135,1,2
U9135Z2,"Černuc",50.301006,14.202761,"5",,0,,2,,B,9135,2,2
U9137Z1,"Černuc,Miletice",50.304092,14.233954,"5",,0,,2,,A,9137,1,2
U9137Z2,"Černuc,Miletice",50.303932,14.233888,"5",,0,,2,,B,9137,2,2
U9138Z1,"Černuc,Nabdín",50.280647,14.201613,"5",,0,,2,,A,9138,1,2
U9138Z2,"Černuc,Nabdín",50.280582,14.201572,"5",,0,,2,,B,9138,2,2
U9140Z1,"Loucká",50.328335,14.238635,"5",,0,,2,,A,9140,1,2
U9142Z1,"Chržín",50.295040,14.269971,"4",,0,,2,,A,9142,1,2
U9142Z2,"Chržín",50.295120,14.270041,"4",,0,,2,,B,9142,2,2
U9143Z1,"Chržín,Budihostice",50.295033,14.253341,"4",,0,,2,,A,9143,1,2
U9143Z2,"Chržín,Budihostice",50.294933,14.253385,"4",,0,,2,,B,9143,2,2
U9144Z1,"Chržín,u mostu",50.296555,14.266341,"4",,0,,2,,A,9144,1,2
U9144Z2,"Chržín,u mostu",50.296616,14.266410,"4",,0,,2,,B,9144,2,2
U9145Z1,"Sazená",50.304764,14.287060,"4",,0,,2,,A,9145,1,2
U9145Z2,"Sazená",50.304775,14.287171,"4",,0,,2,,B,9145,2,2
U9146Z1,"Uhy",50.286991,14.273743,"4",,0,,2,,A,9146,1,2
U9146Z2,"Uhy",50.287045,14.273798,"4",,0,,2,,B,9146,2,2
U9148Z1,"Velvary,Na Šibenici",50.289066,14.232975,"4",,0,,2,,A,9148,1,2
U9148Z2,"Velvary,Na Šibenici",50.289089,14.232806,"4",,0,,2,,B,9148,2,2
U9149Z1,"Velvary,Nové Uhy",50.284271,14.256278,"4",,0,,2,,A,9149,1,2
U9149Z2,"Velvary,Nové Uhy",50.284187,14.256201,"4",,0,,2,,B,9149,2,2
U9151Z1,"Velvary,škola",50.280651,14.238274,"4",,0,,2,,A,9151,1,2
U9152Z1,"Velvary,závod",50.285122,14.237540,"4",,0,,2,,A,9152,1,2
U9153Z1,"Hobšovice,I",50.270153,14.161813,"5",,0,,2,,A,9153,1,2
U9153Z2,"Hobšovice,I",50.270119,14.161940,"5",,0,,2,,B,9153,2,2
U9154Z1,"Hobšovice,II",50.272537,14.163978,"5",,0,,2,,A,9154,1,2
U9154Z2,"Hobšovice,II",50.272537,14.164171,"5",,0,,2,,B,9154,2,2
U9155Z1,"Hobšovice,Křovice I",50.286209,14.151302,"5",,0,,2,,A,9155,1,2
U9155Z2,"Hobšovice,Křovice I",50.286259,14.151438,"5",,0,,2,,B,9155,2,2
U9156Z1,"Hobšovice,Křovice",50.284409,14.156777,"5",,0,,2,,A,9156,1,2
U9156Z2,"Hobšovice,Křovice",50.284592,14.156472,"5",,0,,2,,B,9156,2,2
U9157Z1,"Hobšovice,Skůry",50.281906,14.164721,"5",,0,,2,,A,9157,1,2
U9157Z2,"Hobšovice,Skůry",50.281960,14.164594,"5",,0,,2,,B,9157,2,2
U9158Z1,"Žižice,Luníkov",50.254436,14.160532,"5",,0,,2,,A,9158,1,2
U9158Z2,"Žižice,Luníkov",50.254314,14.160633,"5",,0,,2,,B,9158,2,2
U9159Z1,"Žižice,nad hřištěm",50.248554,14.146545,"5",,0,,2,,A,9159,1,2
U9159Z2,"Žižice,nad hřištěm",50.248550,14.146882,"5",,0,,2,,B,9159,2,2
U9161Z1,"Žižice,Vítov",50.246334,14.140514,"5",,0,,2,,A,9161,1,2
U9161Z2,"Žižice,Vítov",50.246292,14.140711,"5",,0,,2,,B,9161,2,2
U9162Z1,"Ostrov",49.610458,14.011665,"8",,0,,2,,A,9162,1,2
U9162Z2,"Ostrov",49.610477,14.011746,"8",,0,,2,,B,9162,2,2
U9163Z1,"Malý Újezd,Jelenice",50.336800,14.540845,"4",,0,,2,,A,9163,1,2
U9164Z1,"Malý Újezd,Vavřineč",50.323963,14.550728,"4",,0,,2,,A,9164,1,2
U9164Z2,"Malý Újezd,Vavřineč",50.324154,14.550782,"4",,0,,2,,B,9164,2,2
U9165Z1,"Liblice",50.312740,14.590943,"4",,0,,2,,A,9165,1,2
U9165Z2,"Liblice",50.312946,14.590928,"4",,0,,2,,B,9165,2,2
U9166Z1,"Byšice",50.310955,14.606339,"4",,0,,2,,A,9166,1,2
U9166Z2,"Byšice",50.311050,14.606729,"4",,0,,2,,B,9166,2,2
U9166Z3,"Byšice",50.310898,14.606587,"4",,0,,2,,C,9166,3,2
U9167Z1,"Byšice,Škola",50.312542,14.612214,"4",,0,,2,,A,9167,1,2
U9168Z1,"Byšice,pošta",50.309734,14.610875,"4",,0,,2,,A,9168,1,2
U9168Z2,"Byšice,pošta",50.309780,14.611212,"4",,0,,2,,B,9168,2,2
U9169Z1,"Čečelice",50.294331,14.617273,"4",,0,,2,,A,9169,1,2
U9169Z2,"Čečelice",50.294106,14.617658,"4",,0,,2,,B,9169,2,2
U9170Z1,"Velký Borek,Mělnická Vrutice",50.345997,14.550914,"4",,0,,2,,A,9170,1,2
U9170Z2,"Velký Borek,Mělnická Vrutice",50.346169,14.550757,"4",,0,,2,,B,9170,2,2
U9171Z1,"Hostín,V Lukách",50.347534,14.574488,"4",,0,,2,,A,9171,1,2
U9171Z2,"Hostín,V Lukách",50.347713,14.574529,"4",,0,,2,,B,9171,2,2
U9172Z1,"Hostín,u křížku",50.342239,14.589426,"4",,0,,2,,A,9172,1,2
U9172Z2,"Hostín,u křížku",50.342194,14.589679,"4",,0,,2,,B,9172,2,2
U9173Z1,"Hostín",50.338783,14.588514,"4",,0,,2,,A,9173,1,2
U9173Z2,"Hostín",50.338863,14.588669,"4",,0,,2,,B,9173,2,2
U9174Z1,"Mělnické Vtelno,Vysoká Libeň",50.345886,14.668259,"5",,0,,2,,A,9174,1,2
U9174Z2,"Mělnické Vtelno,Vysoká Libeň",50.345901,14.668003,"5",,0,,2,,B,9174,2,2
U9175Z1,"Mělnické Vtelno,Radouň",50.348198,14.677760,"5",,0,,2,,A,9175,1,2
U9175Z2,"Mělnické Vtelno,Radouň",50.348183,14.676649,"5",,0,,2,,B,9175,2,2
U9176Z1,"Mělnické Vtelno",50.352509,14.695196,"5",,0,,2,,A,9176,1,2
U9176Z2,"Mělnické Vtelno",50.352642,14.695083,"5",,0,,2,,B,9176,2,2
U9177Z1,"Chorušice,Zahájí",50.375679,14.667397,"5",,0,,2,,A,9177,1,2
U9177Z2,"Chorušice,Zahájí",50.375462,14.667384,"5",,0,,2,,B,9177,2,2
U9178Z1,"Chorušice",50.390202,14.671907,"5",,0,,2,,A,9178,1,2
U9179Z1,"Chorušice,Velký Újezd,bytovky",50.408257,14.631550,"5",,0,,2,,A,9179,1,2
U9180Z1,"Chorušice,Velký Újezd",50.409050,14.626283,"5",,0,,2,,A,9180,1,2
U9180Z2,"Chorušice,Velký Újezd",50.409103,14.626057,"5",,0,,2,,B,9180,2,2
U9181Z1,"Kanina",50.424534,14.599804,"5",,0,,2,,A,9181,1,2
U9182Z1,"Mšeno",50.438358,14.632555,"6",,0,,2,,A,9182,1,2
U9183Z1,"Mšeno,Mělnická",50.435135,14.628217,"6",,0,,2,,A,9183,1,2
U9183Z2,"Mšeno,Mělnická",50.435143,14.627921,"6",,0,,2,,B,9183,2,2
U9184Z1,"Dobřeň,Střezivojice",50.490929,14.557010,"6",,0,,2,,A,9184,1,2
U9184Z2,"Dobřeň,Střezivojice",50.491096,14.556868,"6",,0,,2,,B,9184,2,2
U9185Z1,"Dobřeň",50.478481,14.557654,"6",,0,,2,,A,9185,1,2
U9185Z2,"Dobřeň",50.478355,14.557742,"6",,0,,2,,B,9185,2,2
U9186Z1,"Dobřeň,na Špičáku",50.471794,14.567852,"6",,0,,2,,A,9186,1,2
U9186Z2,"Dobřeň,na Špičáku",50.471703,14.567627,"6",,0,,2,,B,9186,2,2
U9187Z1,"Dobřeň,Jestřebice",50.462494,14.571007,"6",,0,,2,,A,9187,1,2
U9187Z2,"Dobřeň,Jestřebice",50.462528,14.570739,"6",,0,,2,,B,9187,2,2
U9188Z1,"Dobřeň,Jestřebice,Malá Jestřebice",50.456734,14.568461,"6",,0,,2,,A,9188,1,2
U9188Z2,"Dobřeň,Jestřebice,Malá Jestřebice",50.456730,14.568154,"6",,0,,2,,B,9188,2,2
U9189Z1,"Kokořín,Šemanovice",50.454994,14.554262,"5",,0,,2,,A,9189,1,2
U9189Z2,"Kokořín,Šemanovice",50.455067,14.554064,"5",,0,,2,,B,9189,2,2
U9190Z1,"Kokořín,Březinka",50.448639,14.549718,"5",,0,,2,,A,9190,1,2
U9190Z2,"Kokořín,Březinka",50.448547,14.549479,"5",,0,,2,,B,9190,2,2
U9191Z1,"Kokořín,Truskavna",50.437889,14.548215,"5",,0,,2,,A,9191,1,2
U9192Z1,"Kokořín",50.429901,14.567263,"5",,0,,2,,A,9192,1,2
U9192Z2,"Kokořín",50.430035,14.567106,"5",,0,,2,,B,9192,2,2
U9193Z1,"Kokořín,Janova Ves",50.423424,14.559159,"5",,0,,2,,A,9193,1,2
U9193Z2,"Kokořín,Janova Ves",50.423512,14.558891,"5",,0,,2,,B,9193,2,2
U9194Z1,"Vysoká,Bosyně",50.416180,14.545678,"5",,0,,2,,A,9194,1,2
U9194Z2,"Vysoká,Bosyně",50.416306,14.545634,"5",,0,,2,,B,9194,2,2
U9195Z1,"Vysoká",50.412254,14.537176,"5",,0,,2,,A,9195,1,2
U9195Z2,"Vysoká",50.412441,14.537062,"5",,0,,2,,B,9195,2,2
U9196Z1,"Vysoká,Střednice",50.405849,14.520358,"5",,0,,2,,A,9196,1,2
U9196Z2,"Vysoká,Střednice",50.405872,14.520091,"5",,0,,2,,B,9196,2,2
U9197Z1,"Uhy,zámek",50.284077,14.272468,"4",,0,,2,,A,9197,1,2
U9197Z2,"Uhy,zámek",50.284519,14.274125,"4",,0,,2,,B,9197,2,2
U9199Z1,"Beřovice",50.268314,14.123553,"5",,0,,2,,A,9199,1,2
U9199Z2,"Beřovice",50.268505,14.123634,"5",,0,,2,,B,9199,2,2
U9200Z1,"Beřovice,Bakov",50.265648,14.095804,"5",,0,,2,,A,9200,1,2
U9200Z2,"Beřovice,Bakov",50.265785,14.095998,"5",,0,,2,,B,9200,2,2
U9201Z1,"Beřovice,horní",50.265808,14.119154,"5",,0,,2,,A,9201,1,2
U9201Z2,"Beřovice,horní",50.265793,14.119392,"5",,0,,2,,B,9201,2,2
U9202Z1,"Zlonice",50.288437,14.092207,"5",,0,,2,,A,9202,1,2
U9202Z2,"Zlonice",50.288181,14.092298,"5",,0,,2,,B,9202,2,2
U9202Z3,"Zlonice",50.288082,14.091997,"5",,0,,0,,3,9202,3,2
U9202Z4,"Zlonice",50.287979,14.092381,"5",,0,,0,,4,9202,4,2
U9203Z1,"Zlonice,Břešťany",50.283215,14.115535,"5",,0,,2,,A,9203,1,2
U9203Z2,"Zlonice,Břešťany",50.283421,14.115518,"5",,0,,2,,B,9203,2,2
U9204Z1,"Zlonice,Lisovice",50.287018,14.066045,"5",,0,,2,,A,9204,1,2
U9204Z2,"Zlonice,Lisovice",50.287376,14.066206,"5",,0,,2,,B,9204,2,2
U9205Z1,"Zlonice,Nádražní",50.284084,14.091933,"5",,0,,2,,A,9205,1,2
U9205Z2,"Zlonice,Nádražní",50.284191,14.091973,"5",,0,,2,,B,9205,2,2
U9206Z1,"Zlonice,Pejšova",50.286224,14.084203,"5",,0,,2,,A,9206,1,2
U9206Z2,"Zlonice,Pejšova",50.286297,14.084188,"5",,0,,2,,B,9206,2,2
U9207Z1,"Zlonice,Husova",50.285583,14.099607,"5",,0,,2,,A,9207,1,2
U9207Z2,"Zlonice,Husova",50.285492,14.099582,"5",,0,,2,,B,9207,2,2
U9209Z1,"Zlonice,Tmáň",50.282913,14.131676,"5",,0,,2,,A,9209,1,2
U9209Z2,"Zlonice,Tmáň",50.282978,14.131773,"5",,0,,2,,B,9209,2,2
U9210Z1,"Zlonice,u fary",50.285774,14.089474,"5",,0,,2,,A,9210,1,2
U9210Z2,"Zlonice,u fary",50.285847,14.089486,"5",,0,,2,,B,9210,2,2
U9211Z1,"Zlonice,Vyšínek",50.298180,14.069068,"5",,0,,2,,A,9211,1,2
U9211Z2,"Zlonice,Vyšínek",50.298378,14.069051,"5",,0,,2,,B,9211,2,2
U9213Z1,"Stradonice",50.291313,14.047184,"5",,0,,2,,A,9213,1,2
U9213Z2,"Stradonice",50.291367,14.047141,"5",,0,,2,,B,9213,2,2
U9214Z1,"Klobuky,cukrovar",50.290665,13.991655,"5",,0,,2,,A,9214,1,2
U9214Z2,"Klobuky,cukrovar",50.290737,13.991752,"5",,0,,2,,B,9214,2,2
U9215Z1,"Klobuky,Čeradice",50.293625,14.014861,"5",,0,,2,,A,9215,1,2
U9215Z2,"Klobuky,Čeradice",50.293705,14.014831,"5",,0,,2,,B,9215,2,2
U9216Z1,"Klobuky,Kobylníky,I",50.288261,13.999395,"5",,0,,2,,A,9216,1,2
U9216Z2,"Klobuky,Kobylníky,I",50.288349,13.999380,"5",,0,,2,,B,9216,2,2
U9217Z1,"Lety,Obchodní centrum",49.923645,14.259706,"2",,0,,0,,A,9217,1,2
U9217Z2,"Lety,Obchodní centrum",49.923908,14.260092,"2",,0,,0,,B,9217,2,2
U9218Z1,"Klobuky,Kokovice",50.296478,13.964614,"5",,0,,2,,A,9218,1,2
U9218Z2,"Klobuky,Kokovice",50.296577,13.964514,"5",,0,,2,,B,9218,2,2
U9219Z1,"Klobuky,Kokovice,u mlýna",50.296215,13.970542,"5",,0,,2,,A,9219,1,2
U9219Z2,"Klobuky,Kokovice,u mlýna",50.296322,13.970442,"5",,0,,2,,B,9219,2,2
U9220Z1,"Klobuky,ObÚ",50.293835,13.989296,"5",,0,,2,,A,9220,1,2
U9220Z2,"Klobuky,ObÚ",50.293964,13.989147,"5",,0,,2,,B,9220,2,2
U9222Z1,"Dřínov",50.274876,14.074292,"5",,0,,2,,A,9222,1,2
U9222Z2,"Dřínov",50.274765,14.074281,"5",,0,,2,,B,9222,2,2
U9223Z1,"Dřínov,Drchkov",50.265526,14.075414,"5",,0,,2,,A,9223,1,2
U9223Z2,"Dřínov,Drchkov",50.265533,14.075582,"5",,0,,2,,B,9223,2,2
U9225Z1,"Královice",50.262138,14.056630,"5",,0,,2,,A,9225,1,2
U9225Z2,"Královice",50.262199,14.056713,"5",,0,,2,,B,9225,2,2
U9226Z1,"Neprobylice",50.263176,14.027971,"5",,0,,2,,A,9226,1,2
U9226Z2,"Neprobylice",50.263248,14.028096,"5",,0,,2,,B,9226,2,2
U9227Z1,"Kutrovice",50.261311,14.018627,"5",,0,,2,,A,9227,1,2
U9227Z2,"Kutrovice",50.261410,14.018597,"5",,0,,2,,B,9227,2,2
U9228Z1,"Kvílice,I",50.258324,14.004539,"5",,0,,2,,A,9228,1,2
U9228Z2,"Kvílice,I",50.258430,14.004410,"5",,0,,2,,B,9228,2,2
U9229Z1,"Kvílice,II",50.258564,14.005487,"5",,0,,2,,A,9229,1,2
U9229Z2,"Kvílice,II",50.258690,14.005401,"5",,0,,2,,B,9229,2,2
U9230Z1,"Plchov",50.254932,13.985973,"5",,0,,2,,A,9230,1,2
U9230Z2,"Plchov",50.254997,13.985874,"5",,0,,2,,B,9230,2,2
U9231Z1,"Třebíz",50.269978,13.993706,"5",,0,,2,,A,9231,1,2
U9231Z2,"Třebíz",50.270069,13.993704,"5",,0,,2,,B,9231,2,2
U9232Z1,"Hořešovice",50.270557,13.965372,"6",,0,,2,,A,9232,1,2
U9232Z2,"Hořešovice",50.270428,13.964967,"6",,0,,2,,B,9232,2,2
U9233Z1,"Hořešovičky",50.274593,13.956139,"6",,0,,2,,A,9233,1,2
U9233Z2,"Hořešovičky",50.274586,13.956307,"6",,0,,2,,B,9233,2,2
U9234Z1,"Zichovec",50.269955,13.925844,"6",,0,,2,,A,9234,1,2
U9234Z2,"Zichovec",50.269962,13.925661,"6",,0,,2,,B,9234,2,2
U9235Z1,"Bílichov",50.262310,13.913800,"6",,0,,2,,A,9235,1,2
U9235Z2,"Bílichov",50.262211,13.913789,"6",,0,,2,,B,9235,2,2
U9236Z1,"Bílichov,u křížku",50.261509,13.918503,"6",,0,,2,,A,9236,1,2
U9236Z2,"Bílichov,u křížku",50.261410,13.918365,"6",,0,,2,,B,9236,2,2
U9237Z1,"Líský",50.249134,13.927882,"6",,0,,2,,A,9237,1,2
U9237Z2,"Líský",50.248955,13.927774,"6",,0,,2,,B,9237,2,2
U9238Z1,"Pozdeň,Hřešice",50.235123,13.922520,"6",,0,,2,,A,9238,1,2
U9238Z2,"Pozdeň,Hřešice",50.235214,13.922490,"6",,0,,2,,B,9238,2,2
U9239Z1,"Pozdeň,Hřešice,rybník",50.230877,13.914347,"6",,0,,2,,A,9239,1,2
U9239Z2,"Pozdeň,Hřešice,rybník",50.230965,13.914261,"6",,0,,2,,B,9239,2,2
U9241Z1,"Pozdeň",50.241859,13.943144,"6",,0,,2,,A,9241,1,2
U9241Z2,"Pozdeň",50.241894,13.943030,"6",,0,,2,,B,9241,2,2
U9242Z1,"Pozdeň,u potoka",50.243176,13.943815,"6",,0,,2,,A,9242,1,2
U9242Z2,"Pozdeň,u potoka",50.243195,13.943997,"6",,0,,2,,B,9242,2,2
U9244Z1,"Jedomělice",50.233135,13.973933,"5",,0,,2,,A,9244,1,2
U9244Z2,"Jedomělice",50.233307,13.973930,"5",,0,,2,,B,9244,2,2
U9245Z1,"Lubná,záv.",50.083355,13.695762,"7",,0,,0,,A,9245,1,2
U9246Z1,"Jedomělice,u hřiště",50.230762,13.970018,"5",,0,,2,,A,9246,1,2
U9246Z2,"Jedomělice,u hřiště",50.230743,13.969851,"5",,0,,2,,B,9246,2,2
U9247Z51,"Malíkovice",50.211510,13.984167,"5",,0,,2,,N,9247,51,2
U9248Z1,"Malíkovice,Hlína",50.219383,13.959230,"5",,0,,2,,A,9248,1,2
U9248Z2,"Malíkovice,Hlína",50.219429,13.959115,"5",,0,,2,,B,9248,2,2
U9249Z1,"Malíkovice,Hvězda",50.221432,13.979369,"5",,0,,2,,A,9249,1,2
U9249Z2,"Malíkovice,Hvězda",50.221512,13.979354,"5",,0,,2,,B,9249,2,2
U9250Z1,"Malíkovice,Hvězda,horní",50.220596,13.974300,"5",,0,,2,,A,9250,1,2
U9250Z2,"Malíkovice,Hvězda,horní",50.220715,13.974257,"5",,0,,2,,B,9250,2,2
U9251Z3,"Malíkovice,Hvězda,rozc.",50.222355,13.984982,"5",,0,,2,,C,9251,3,2
U9251Z4,"Malíkovice,Hvězda,rozc.",50.222290,13.984859,"5",,0,,2,,D,9251,4,2
U9252Z1,"Tuřany",50.231056,14.031357,"5",,0,,2,,A,9252,1,2
U9252Z2,"Tuřany",50.231144,14.031285,"5",,0,,2,,B,9252,2,2
U9253Z1,"Tuřany,Byseň",50.236473,14.035298,"5",,0,,2,,A,9253,1,2
U9253Z2,"Tuřany,Byseň",50.236584,14.035268,"5",,0,,2,,B,9253,2,2
U9254Z2,"Tuřany,Byseň,rozc.",50.232910,14.041144,"5",,0,,2,,B,9254,2,2
U9256Z1,"Tuřany,u školy",50.232376,14.028065,"5",,0,,2,,A,9256,1,2
U9256Z2,"Tuřany,u školy",50.232494,14.028034,"5",,0,,2,,B,9256,2,2
U9257Z1,"Libovice",50.234848,14.017306,"5",,0,,2,,A,9257,1,2
U9257Z2,"Libovice",50.234974,14.017289,"5",,0,,2,,B,9257,2,2
U9258Z1,"Libovice,Kejkol",50.234318,14.001394,"5",,0,,2,,A,9258,1,2
U9258Z2,"Libovice,Kejkol",50.234444,14.001293,"5",,0,,2,,B,9258,2,2
U9259Z1,"Libovice,rozc.",50.235592,14.022042,"5",,0,,2,,A,9259,1,2
U9259Z2,"Libovice,rozc.",50.235806,14.021912,"5",,0,,2,,B,9259,2,2
U9263Z1,"Řisuty",50.216827,14.004884,"5",,0,,2,,A,9263,1,2
U9263Z2,"Řisuty",50.216789,14.004745,"5",,0,,2,,B,9263,2,2
U9264Z1,"Řisuty,u mlýna",50.218567,14.013073,"5",,0,,2,,A,9264,1,2
U9264Z2,"Řisuty,u mlýna",50.218700,14.012943,"5",,0,,2,,B,9264,2,2
U9265Z1,"Slaný,Dolín,I",50.250507,14.111819,"4",,0,,2,,A,9265,1,2
U9265Z2,"Slaný,Dolín,I",50.250610,14.112061,"4",,0,,2,,B,9265,2,2
U9266Z1,"Slaný,Dolín,II",50.253365,14.115400,"4",,0,,2,,A,9266,1,2
U9266Z2,"Slaný,Dolín,II",50.253258,14.115417,"4",,0,,2,,B,9266,2,2
U9267Z1,"Slaný,Farma",50.238853,14.094320,"4",,0,,2,,A,9267,1,2
U9267Z2,"Slaný,Farma",50.238758,14.094351,"4",,0,,2,,B,9267,2,2
U9268Z1,"Slaný,Prům.zóna sever",50.241169,14.094908,"4",,0,,2,,A,9268,1,2
U9268Z2,"Slaný,Prům.zóna sever",50.241161,14.095104,"4",,0,,2,,B,9268,2,2
U9269Z1,"Slaný,Nosačická",50.233864,14.087085,"4",,0,,2,,A,9269,1,2
U9269Z2,"Slaný,Nosačická",50.233837,14.087323,"4",,0,,2,,B,9269,2,2
U9270Z1,"Slaný,Otruby",50.252125,14.083076,"4",,0,,2,,A,9270,1,2
U9270Z2,"Slaný,Otruby",50.252216,14.083131,"4",,0,,2,,B,9270,2,2
U9271Z1,"Slaný,Otruby,rozc.",50.254578,14.094050,"4",,0,,2,,A,9271,1,2
U9271Z2,"Slaný,Otruby,rozc.",50.254665,14.094021,"4",,0,,2,,B,9271,2,2
U9272Z1,"Slaný,Želevčice",50.257603,14.096910,"4",,0,,2,,A,9272,1,2
U9272Z2,"Slaný,Želevčice",50.256855,14.096742,"4",,0,,2,,B,9272,2,2
U9273Z1,"Slaný,Želevčice,Obec",50.258160,14.102551,"4",,0,,2,,A,9273,1,2
U9273Z2,"Slaný,Želevčice,Obec",50.258080,14.102651,"4",,0,,2,,B,9273,2,2
